Previous price at the first timeslot,1,2,3,4,5,6,7,8,9,10
4.022244520743904,2.267431907553209,1.8151691742724332,1.8281118080634382,2.3949403265645466,3.3827350253101818,3.611356910114296,4.170071902714403,4.555529319438115,4.559942761740891,4.543272505979741
3.018100944219988,5.530670999028015,6.680410704530024,6.678404481872221,5.785892698590509,5.1181283516326985,4.465759594723016,3.672268136192737,2.718600098748033,2.270032877088619,2.6486994421743475
7.291819783222505,4.635424999011551,2.740063549903083,3.032971684958091,4.242021632124803,5.485010693883489,5.777138797785983,4.989442179725419,4.716433036,4.566440939,4.550636895758446
2.6222743122223973,2.3929586011749113,2.781076409237303,3.0945912617380373,3.130110453012193,3.439924533274427,3.2665738867105327,3.136028138684763,2.932838710040296,3.052730709227171,4.450320329289848
6.3965568804569015,7.497149033777024,6.688473521913769,5.281179815041523,4.428637114635541,3.864010626762654,2.4900981745775432,1.9151371584210075,3.151375355216614,4.057578277553961,4.810126784835477
3.3401175408885475,2.5174397310238072,1.7921218329352309,1.246992734323148,1.5781939777797382,2.8401439972138105,4.465582432681668,5.825903696137226,6.642772180073447,7.381225544338564,7.873281400539066
2.3289170727994013,3.915876833570394,4.876859097871611,5.695417134415616,5.592865939795212,4.441042459603855,2.9259594289962356,2.0131097267969444,2.0956474250655717,2.663501378497768,3.1636736975849415
6.383964078185615,5.893436323864762,5.172941529936083,4.596461237272315,4.408455941447205,3.7332154199936958,3.4943538797757703,3.5097850895556224,2.9208870385251906,3.101897138949565,3.633538746571257
2.345153248332065,2.3233528208611207,2.192464331333918,2.3785932233446974,2.802442451170915,3.455465049233689,4.318957928282589,5.135739828252932,5.331252524896281,5.201435999053804,5.436932933413756
7.672630592867759,7.167555802871595,7.206989393791038,6.864731372099096,5.524224236511907,4.819517762750454,4.782101728848781,4.709985254161456,4.7147586868674844,4.957393087135706,4.854439905263182
4.2527473737046915,4.941945488069576,5.936607181998901,6.813720764,7.437005707312654,6.927868134252721,6.397840940077202,6.340085188475379,5.249943440657939,4.643374444303599,4.514422901032412
6.900144347563503,5.380253318,4.261016022,3.734951689440178,3.189679277797625,2.664689005748646,1.681377063157846,0.6074350872818121,0.20957886307467574,0.35467199449901887,0.18878091202366418
4.599278477463367,6.549074611397077,7.601466203172697,7.8606613116066635,7.948807103155732,6.938017535011351,5.565022430713377,4.6175254977522275,3.8434524100582315,3.2801173257146914,2.644027719924747
4.9164242102508995,5.2520712615241205,5.104904316,6.171411245944386,7.050898028157826,6.5868403581028865,5.495892066741863,4.480163489848142,4.463262985790929,5.421904745512226,5.731048032078448
6.069136932602557,7.793234250311443,8.756754433038273,8.512176622686447,8.110113054,6.826024008047389,6.213277852434638,5.222984908731959,5.103819230963974,5.355966205113231,4.535580835
4.118736003062949,5.2969265193636375,6.157083578200977,6.825420201567432,6.892215407986995,6.327056190332981,5.978319815675677,5.622806764996793,5.078696613976946,4.716536043130282,4.839078051619884
2.128247833012694,7.586468305,11.02916842047861,11.652346146318983,11.276127461293624,9.958691049582262,8.206971054379984,7.245667944839726,6.489888449920356,5.354143166994714,4.886684478163538
4.960442241307833,2.7904907897140183,1.5818204862471457,1.463581147479624,1.7381130652718553,2.866768970931938,3.1853151387647785,2.933271851544377,2.6673414910542466,2.6465244550822216,3.063814215898158
7.220572235164975,3.2843431330791875,2.0665765352567798,1.107052529023663,0.098040982,0.14040044353101613,0.2653264117559145,1.033737186770148,1.1748341410031247,2.007588224141956,2.6443915251232832
4.983665124764339,2.575014029021886,1.1716962368839923,0.9312683591168536,1.0652080135575348,1.3311504376589165,2.3357272016200397,3.130183599856917,3.884326373605131,4.123240467148195,4.205411036
3.0368237570879333,6.1447776748526515,7.495477395861172,7.896745782436351,7.971989398903939,7.353835021477204,5.894393142831498,4.852713928245888,3.484862356305248,2.1439163266950447,1.5653032905892594
5.837801084,2.160940524443446,0.44080328,0.8311238572228303,1.132497192941332,1.6429501496716297,2.7771813811878427,4.2769412997169525,4.827782430960498,5.245410445267625,5.658987391010489
2.8196600559436513,7.741069094668894,9.475349362,9.717499517839574,9.011000032593229,7.644086851946499,5.783794088293858,3.2283818040172756,1.4549334081829666,1.643142602749059,2.264232954034038
5.576542457704608,3.491291263362929,2.112009550046224,2.210614056910818,2.7766947571153064,3.3834524332976885,3.9903859003701325,5.113933463422666,5.844461020534741,6.166486720011398,5.7825865106757215
6.568422984102493,3.286918212,0.9555085655518278,1.0344922432463612,1.2361545841998662,2.1233855111017106,3.975602301068928,4.715582084674133,5.393763310810511,5.049292147680222,5.361638026919319
2.421659745766675,7.387351990978872,9.225697097092793,10.252409363366695,10.594897304164615,9.394529849405203,8.982134478777244,7.858073185010663,7.385160707430942,7.388889470064255,6.8120748111117635
4.186657216829217,4.706471405544279,4.322788377059762,3.563578461605607,3.5401861496586355,3.914533397439822,3.042716073903034,2.153209009614372,1.7957900248533507,2.6657300580809933,3.696941637783584
5.565058434578892,5.635608556225983,5.831586942675515,6.267322567,6.462576782285655,5.687057486757116,4.504129683,3.504313734429956,1.610558178501727,0.8803954859311962,1.3324966809582428
4.777329732,2.378815055016228,1.6999933044528066,2.505234705916943,2.8997936882251882,3.6651971160293106,3.8318022905347595,4.145542206926265,4.256385115332762,4.491674244651945,4.898343423
7.473919274,6.6251186068522285,5.5964268643967054,5.965579643828574,5.175895917,5.178223382386878,4.6659872244714125,4.243618137237089,4.488369370698809,4.351844173529709,3.690698153972646
7.358534679,3.9357267737288253,1.9630760674647807,0.9513528979715836,1.2111029122418622,2.080025175105979,3.409620565894609,4.182260846320386,4.249714388,4.513349779310955,4.3622085949912535
2.9934022868306673,2.0654438238572403,1.1213478184492507,1.2371391513650158,0.5195271419991128,0.19590684814221732,0.33059919521511427,1.3399342346409417,2.3570083858961146,2.9697391503538735,3.507567589628352
6.171850198506405,3.015526451626599,0.8838697617781637,1.0028936449637966,0.8415571588216164,1.2252989073696512,1.6684211715292987,3.4611994257910537,4.843064963661915,5.062932254006196,4.513990604489599
5.792119723600514,5.487051280769098,5.474302849034235,5.031784312788423,4.887322591539923,4.724393558605451,4.901636775385383,5.401596740240587,5.221270872074358,4.516298223514285,4.509493297809641
6.967597182107072,5.906667666199581,5.369467027425401,4.316539115878264,3.4196748616774153,3.473886534026832,4.429651488424386,4.424865992195785,4.084651291384853,3.490175091142972,3.523134292033501
7.2511465285034316,4.268166451987251,2.6890425279620382,1.325318237549589,1.2384585831093164,1.8116177258348232,2.9237073511853158,4.563930091897991,5.261695112380197,4.767790069613863,4.305114667275818
5.760294626200038,3.4418711599988705,2.330840189993881,1.3006965459673971,1.38163281,1.5805876784301445,1.6174846277171213,1.0482623972389682,2.483372396056511,3.4207754607158347,5.0167318122099065
4.4564240090217915,7.728012001146649,9.114092392176241,9.658710879041282,9.281501885279614,8.427360631162706,7.640240941018946,6.204195168096462,5.152994330215695,4.441829557691886,3.4884628105848754
6.0967536474952775,7.598820827,7.96998135,7.719059936407361,6.693848707607271,5.838037227263794,5.194225076969724,4.804940062676389,4.927712319463442,5.1142726708158985,6.128118065830089
4.269489586438487,6.931968185400623,7.4465759458987995,7.074442748072419,6.674299196334497,6.6748101,6.429578820330066,4.9511461750837515,4.318396302,4.060415708,3.8019563608983735
2.3413087086944957,7.0424736869756295,9.287013822977675,10.440992996153298,9.536350687728076,7.8697445519273215,6.084613301747831,4.621233719129699,3.9947570608645915,3.1530549513328214,2.8833144129867168
6.303220308711328,5.895737675284039,5.250696485511845,5.474109280589384,5.747043852998098,5.873052932573664,6.073615911555651,6.927993398249087,6.755752328717398,5.9256027107038065,5.780777425947296
7.108807753091166,5.284903714037762,3.560243604240781,2.176339627650459,0.24533596460030926,0.836926106,1.3185820339768304,2.834439280078465,3.795817377692595,4.916483761448309,5.500946341124568
6.577737058525979,4.462930448893935,3.788765335727567,3.004737383167191,2.792658882273697,2.890454681873916,3.78728428,5.113588413261682,5.616341519197003,5.779208970750829,5.338965053214475
3.6580867185612145,3.960863727164933,3.888757863,4.141915000459443,4.225269023746716,4.129135117076903,5.193176005,6.010732625,6.568302135683668,6.760420824402143,5.707169382426468
2.363734999653362,5.533428652391688,7.9611289807291845,9.481031155821695,9.453667639875276,9.077297849175002,9.522550697,9.331505147,8.09018309,6.5186530815863435,4.6735175982269785
4.370684638871349,5.179411705528362,5.154878306542354,4.277698521681051,3.801989064069521,3.393755927491692,3.875386419940792,3.843409162914415,3.505467384,2.6741063870713115,2.5875187893226332
6.4890863758404835,3.9894221197129087,2.2523552981377137,0.06595106,1.0548891688643838,1.9729310774749265,2.157135168657155,2.2787730986884216,1.8033326938778111,1.7641524261652675,1.5687521383101863
2.143775095255414,6.449083289865628,8.790136138905629,9.678176844432295,9.241254745155414,8.802661097435477,8.498076671736904,7.563380963,6.274886164721483,4.399162376309752,3.2595362881276824
2.8123609783471757,3.645018368703425,4.793976726399702,5.843315242677816,6.564445044391689,6.429011585666349,5.261052959073077,4.063333072372941,3.290596210075159,2.510986303985067,2.380658149
5.722465966572539,6.261618261169179,5.7449628941737485,5.696243746648586,4.723209946096983,3.4830255254846505,3.659999066655797,4.570804946262781,4.381262811052578,4.533662657154436,5.061230475138695
6.636559600443364,5.6491956551756255,5.122465904731769,5.0459210274491255,5.392766412454131,5.917000211412492,6.186689451809002,5.9230934830517885,5.3731581852950185,4.451517973195677,3.4080400753142115
4.702982681900373,6.471504129448637,6.6220906550843415,6.404925180137017,6.0809418942924465,6.009416830663033,5.815820587489249,4.152366853745637,3.895278703582849,4.046631321752656,4.3824856757378985
6.752898896,3.277939134256048,1.1909878543198462,0.2118250062037292,0.36237472652255076,0.8129552721597773,1.0711025478438736,1.837445206729333,2.2205031648845024,2.793687986024838,3.331715210616356
5.709522278,3.635294543,2.6504879990323245,2.8202590670198324,3.290700502091522,4.285364292633201,4.992603919231721,5.288483573577294,6.152355495634294,7.097063738,7.067536685079025
5.401997669740535,6.327921876227935,7.028749972938243,7.245431212902815,5.9900122356176695,4.988793535333528,3.891601307104245,3.2953928714028238,2.4892237048667933,2.8693953134373538,2.1139962188820656
3.786440956371011,4.384479734241937,4.522328400487565,4.149914079872511,3.8418378759990284,4.523196449779826,3.8480543611682885,3.817481683667972,4.1000791853602685,3.888689910765792,3.6719881349401398
4.563244356244908,6.663612885840164,7.877303764,8.386627783419202,8.712097748,8.760079493874821,8.533817655,7.948738947085753,6.832867897188958,5.805902652947137,4.952017681268844
2.6426070858766666,4.358596106030133,5.124352194955377,5.535129941013032,5.430119558647781,4.814242419751664,3.9500460991147524,3.123879832949727,3.099384389623832,2.872550832225003,2.8107073540453134
7.151510518360688,5.978618560808513,5.433251308,4.875402238,3.617898391540053,3.2617232790462976,2.7812985305978963,2.184591262295248,2.4969898761735685,2.9318857600811596,3.7651902247224815
6.196018325853443,3.6273035798374194,2.6849557474450427,2.658408015,2.207743671269281,2.208108247,1.6443981214386678,1.6990689216463275,1.1511987432540507,0.9304819900810778,1.751124445746962
3.1904456542051083,6.424478732307885,7.894977424338023,8.022512928951674,7.911882202260536,6.851188422,5.6893667443097105,4.165200074661987,3.1478937647926233,2.8915638547316855,3.352757706235299
6.472981752872061,5.891490264543936,4.769981565596694,3.962362554902545,2.909266697265241,2.119621318050327,2.454651319278325,3.3836473061310826,4.287841148290218,3.9744948078670768,2.777638519191333
3.0357522085426156,7.573231765605503,10.115367987554286,10.33958047570259,10.067392113287829,9.028499455873991,7.751821408302924,5.654962845840851,4.3983548217906545,3.0792356233434814,2.4306330271222882
2.8884794012419572,4.247883074612051,4.807940176849033,5.601271316312742,5.779412730689313,5.805637585810726,6.0759748517792485,6.152671514563528,6.009510818743253,6.157599233055826,6.487785511
5.258178004627418,4.847267611431168,4.457872366427597,5.3829205372674505,6.460289319104372,6.447826571648151,6.784443324934822,6.251109411909503,6.149495954965994,5.638351813642405,6.0249880861217715
2.419124038747968,5.913198822623208,7.613413010358632,7.694488460032919,7.316933131509027,6.938339580497287,5.857315489111903,5.432944223,5.195172773608842,4.914102238100115,4.144445485172043
6.118588394934509,3.1314226891323096,2.658266097458461,2.620620254150414,2.613791426700345,2.1890883580596587,3.353908304794323,4.050759426460276,3.955784491410399,3.374513679525193,3.9721209502524224
6.115968445105075,5.585876845274029,5.325463386587771,4.409460844345565,3.5068617661006662,3.338687963685441,3.2289934424849176,2.4659129082677875,1.500023003283221,1.5245973850857037,2.0398274404826044
5.696390751651309,6.497727972973101,6.761858263957461,6.897318008279126,6.974762906002781,7.092574517,6.197645696083647,5.196005940980736,3.809279738899316,2.498019401498973,1.2655981932059324
2.9972505039013466,4.661039615902083,6.375820927301481,7.201787180292011,7.598575859664281,8.167306144436386,7.884798333766904,7.114516377554699,6.002690450417221,4.9913483036184445,3.1925435094260193
5.999467881936184,4.602837564512955,3.920945036,3.353854236427508,3.8008164152501633,3.917190322985927,3.7984524976281984,4.385223467890149,5.272515943030613,6.134442882265449,6.601320182457993
5.627254834601294,4.008022018649581,2.932646486745111,2.1234515945032717,1.7867440796677885,2.266105754392947,2.9349313142023394,3.471267147120351,3.7492363896051186,3.9668120745158246,3.5808772217192124
2.1232661957535397,6.102571632378794,8.434462045118662,8.861088397779568,8.318059209088986,6.483510991498598,4.746566005623345,3.7795733639423563,3.0646993565967353,3.005376219331403,3.8277457062872116
7.072668928105348,3.143835890702841,0.4414487975717424,0,0.6002818582217777,2.4725479884394033,3.789644079673992,4.306063195587853,4.552591167102747,4.489877429685743,4.255617718495651
4.270221716340168,7.406259817,8.958786726692955,9.176924472210986,9.915002244943341,10.331484250390202,9.892144764797736,9.291292255373246,7.883423365400269,6.452270354918949,5.643772974506247
7.515389393,5.367180878111128,3.204682637650718,3.185806586,3.776671326838233,4.308391272,4.185172068648779,4.021299507924048,4.1777582127254895,4.682558248197385,5.627717069873404
3.1145352940634696,4.098079703346385,4.508671965013072,3.7197564602729605,3.989299819349728,4.742618555000527,5.684578934815219,5.839555206841875,5.172962555863445,3.9519484502017344,2.940194848462931
4.984230543366618,2.946959183963936,1.7702414440419503,1.0388046760441996,1.2882701286356366,1.239555577267299,1.322475339,1.053775430402632,1.6009499941790766,1.8567033471551007,2.476466081161023
5.539910512101999,5.544229310768006,5.4400243317361925,6.098865858018704,6.979396639310782,6.412774146430532,5.3536530570623695,5.258781572135456,5.948902806159799,6.851766520649955,7.175657742256732
4.810805480371773,5.025377196,4.705083320026059,3.8332562178354443,3.547103092373995,3.9703320314328834,4.5389409740231255,5.915580434433794,7.281065810187256,7.274358210990655,7.037021263487865
